valueId,timeframe,ts,open,high,low,close,time
anlmxp,15m,2025-10-28T05:27:33.678Z,0.9918,0.9918,0.9918,0.9918,2025-10-28T05:27:33.678Z
anlmxp,15m,2025-10-28T10:59:15.041Z,0.985,0.985,0.985,0.985,2025-10-28T10:59:15.041Z
anlmxp,15m,2025-10-28T11:21:02.082Z,0.9893,1.0076,0.9707,0.9707,2025-10-28T11:21:02.082Z
anlmxp,15m,2025-10-28T11:40:26.082Z,0.9748,0.9748,0.9748,0.9748,2025-10-28T11:40:26.082Z
anlmxp,15m,2025-10-28T12:00:58.622Z,0.9748,0.9748,0.9748,0.9748,2025-10-28T12:00:58.622Z
anlmxp,15m,2025-10-28T12:15:58.622Z,0.9897,1.0282,0.983,1.0216,2025-10-28T12:15:58.622Z
anlmxp,15m,2025-10-28T12:30:58.622Z,0.9934,1.0173,0.9822,1.0115,2025-10-28T12:30:58.622Z
anlmxp,15m,2025-10-28T12:51:44.033Z,0.9853,1.0491,0.9365,1.0256,2025-10-28T12:51:44.033Z
anlmxp,15m,2025-11-07T02:45:02.812Z,1,1.0236,0.9811,1.0108,
anlmxp,15m,2025-11-07T03:00:03.595Z,1,1.0314,0.9561,1.0314,
anlmxp,15m,2025-11-07T03:15:00.426Z,1,1.0276,0.9736,1.0003,
anlmxp,15m,2025-11-07T03:30:04.050Z,1,1.0445,0.9565,1.0126,
anlmxp,15m,2025-11-07T03:45:01.843Z,1.0075,1.0447,0.9563,0.9881,
anlmxp,15m,2025-11-07T04:00:00.967Z,0.9881,1.0543,0.951,0.9934,
anlmxp,15m,2025-11-07T04:15:00.993Z,0.9961,1.0507,0.9427,0.999,
anlmxp,15m,2025-11-07T04:30:02.932Z,1.0034,1.0399,0.9508,1.0091,
anlmxp,15m,2025-11-07T04:45:02.614Z,1,1.0029,0.9619,0.9714,
anlmxp,15m,2025-11-07T05:00:01.239Z,1,1.0426,0.9621,1.0171,
anlmxp,15m,2025-11-07T05:15:02.064Z,1.0171,1.0559,0.9462,0.9474,
anlmxp,15m,2025-11-07T05:45:01.921Z,0.9474,1.0346,0.9628,0.9883,
anlmxp,15m,2025-11-07T06:00:42.033Z,0.9883,1.032,0.9682,0.9951,
anlmxp,15m,2025-11-07T06:15:02.501Z,1.0009,1.0361,0.959,1.0096,
anlmxp,15m,2025-11-07T06:31:14.085Z,1.0096,1.0477,0.9507,0.9887,
