valueId,timeframe,ts,open,high,low,close,time
grmmxp,5m,2025-10-28T04:12:29.677Z,44.31,44.31,43.93,43.93,2025-10-28T04:12:29.677Z
grmmxp,5m,2025-10-28T04:12:39.677Z,43.77,44.06,43.77,44.06,2025-10-28T04:12:39.677Z
grmmxp,5m,2025-10-28T04:12:49.677Z,43.18,43.27,43.18,43.27,2025-10-28T04:12:49.677Z
grmmxp,5m,2025-10-28T04:12:59.677Z,43.99,44.23,43.99,44.23,2025-10-28T04:12:59.677Z
grmmxp,5m,2025-10-28T04:13:09.677Z,44.82,44.82,44.48,44.48,2025-10-28T04:13:09.677Z
grmmxp,5m,2025-10-28T04:13:19.677Z,44.82,44.82,44.32,44.32,2025-10-28T04:13:19.677Z
grmmxp,5m,2025-10-28T04:13:29.677Z,44.06,44.06,43.95,43.95,2025-10-28T04:13:29.677Z
grmmxp,5m,2025-10-28T04:42:19.671Z,44.65,45.22,44.65,45.22,2025-10-28T04:42:19.671Z
grmmxp,5m,2025-10-28T04:42:29.671Z,45.54,45.54,45.31,45.31,2025-10-28T04:42:29.671Z
grmmxp,5m,2025-10-28T04:42:39.671Z,45.37,45.37,45.37,45.37,2025-10-28T04:42:39.671Z
grmmxp,5m,2025-10-28T04:42:49.671Z,44.83,44.83,44.83,44.83,2025-10-28T04:42:49.671Z
grmmxp,5m,2025-10-28T04:43:09.671Z,44.87,44.92,44.87,44.92,2025-10-28T04:43:09.671Z
grmmxp,5m,2025-10-28T04:43:19.671Z,44.73,44.73,44.73,44.73,2025-10-28T04:43:19.671Z
grmmxp,5m,2025-10-28T05:31:45.350Z,43.56,43.56,43.56,43.56,2025-10-28T05:31:45.350Z
grmmxp,5m,2025-10-28T05:36:46.411Z,43.23,44.08,41.33,42.69,2025-10-28T05:36:46.411Z
grmmxp,5m,2025-10-28T10:59:15.041Z,42.9,42.9,42.9,42.9,2025-10-28T10:59:15.041Z
grmmxp,5m,2025-10-28T11:08:02.057Z,43.5,45.37,43.5,45.27,2025-10-28T11:08:02.057Z
grmmxp,5m,2025-10-28T11:31:02.073Z,44.02,44.86,42.59,44.86,2025-10-28T11:31:02.073Z
grmmxp,5m,2025-10-28T11:37:44.357Z,43.89,43.89,43.89,43.89,2025-10-28T11:37:44.357Z
grmmxp,5m,2025-10-28T11:44:02.054Z,43.89,44.32,41.99,42.91,2025-10-28T11:44:02.054Z
grmmxp,5m,2025-10-28T11:50:21.058Z,43.89,43.89,43.89,43.89,2025-10-28T11:50:21.058Z
grmmxp,5m,2025-10-28T12:00:58.622Z,43.19,43.19,43.19,43.19,2025-10-28T12:00:58.622Z
grmmxp,5m,2025-10-28T12:05:58.622Z,45.11,45.28,43.82,43.82,2025-10-28T12:05:58.622Z
grmmxp,5m,2025-10-28T12:07:02.056Z,44.43,44.43,42.12,43.31,2025-10-28T12:07:02.056Z
grmmxp,5m,2025-10-28T12:10:58.622Z,42.47,42.47,42.47,42.47,2025-10-28T12:10:58.622Z
grmmxp,5m,2025-10-28T12:15:58.622Z,45.18,46.68,44.28,45.45,2025-10-28T12:15:58.622Z
grmmxp,5m,2025-10-28T12:20:58.622Z,43.17,43.86,41.7,43.66,2025-10-28T12:20:58.622Z
grmmxp,5m,2025-10-28T12:25:58.622Z,43.6,44.72,41.88,44.72,2025-10-28T12:25:58.622Z
grmmxp,5m,2025-10-28T12:30:58.622Z,40.97,43.95,40.64,43.95,2025-10-28T12:30:58.622Z
grmmxp,5m,2025-10-28T12:35:58.622Z,43.59,43.59,43.59,43.59,2025-10-28T12:35:58.622Z
grmmxp,5m,2025-10-28T12:44:02.404Z,43.07,43.57,41.59,43.18,2025-10-28T12:44:02.404Z
grmmxp,5m,2025-10-28T12:51:44.033Z,43.76,44.35,41.69,42.87,2025-10-28T12:51:44.033Z
grmmxp,5m,2025-10-28T12:56:47.294Z,42.87,45.82,41.09,45.02,2025-10-28T12:56:47.294Z
grmmxp,5m,2025-10-28T13:01:52.666Z,45.02,45.25,41.16,42.47,2025-10-28T13:01:52.666Z
grmmxp,5m,2025-10-28T13:06:54.296Z,42.47,45.09,41.33,45.09,2025-10-28T13:06:54.296Z
grmmxp,5m,2025-10-28T14:15:07.623Z,43.46,45.28,41.17,42.56,2025-10-28T14:15:07.623Z
