valueId,timeframe,ts,open,high,low,close,time
gkrimi,15m,2025-10-28T05:31:45.350Z,43.42,43.42,43.42,43.42,2025-10-28T05:31:45.350Z
gkrimi,15m,2025-10-28T10:00:15.595Z,42.96,42.96,42.96,42.96,2025-10-28T10:00:15.595Z
gkrimi,15m,2025-10-28T10:59:15.041Z,43.23,43.23,43.23,43.23,2025-10-28T10:59:15.041Z
gkrimi,15m,2025-10-28T11:40:26.082Z,42.7,42.7,42.7,42.7,2025-10-28T11:40:26.082Z
gkrimi,15m,2025-10-28T12:00:58.622Z,42.55,42.55,42.55,42.55,2025-10-28T12:00:58.622Z
gkrimi,15m,2025-10-28T12:15:58.622Z,41.74,42.98,41.11,41.15,2025-10-28T12:15:58.622Z
gkrimi,15m,2025-10-28T12:30:58.622Z,40.89,42.28,40.89,41.6,2025-10-28T12:30:58.622Z
gkrimi,15m,2025-10-28T12:51:44.033Z,42.72,44.14,39.61,41.27,2025-10-28T12:51:44.033Z
gkrimi,15m,2025-10-29T15:45:07.794Z,41.46,43.61,39.86,40.48,2025-10-29T15:45:07.794Z
gkrimi,15m,2025-11-07T02:45:02.812Z,42,43.89,41.99,41.99,
gkrimi,15m,2025-11-07T03:00:03.595Z,42,43.43,40.98,41.71,
gkrimi,15m,2025-11-07T03:15:00.426Z,42,44.6,40.42,42.8,
gkrimi,15m,2025-11-07T03:30:04.050Z,42,43.48,40.33,41.05,
gkrimi,15m,2025-11-07T03:45:01.843Z,43.02,43.96,39.47,42.93,
gkrimi,15m,2025-11-07T04:00:00.967Z,42.93,43.79,39.77,40.36,
gkrimi,15m,2025-11-07T04:15:00.993Z,41.6,43.82,39.82,41.21,
gkrimi,15m,2025-11-07T04:30:02.932Z,41.18,43.55,39.65,41.14,
gkrimi,15m,2025-11-07T04:45:02.614Z,42,42.79,41.05,42.19,
gkrimi,15m,2025-11-07T05:00:01.239Z,42,44.4,39.98,41.76,
gkrimi,15m,2025-11-07T05:15:02.064Z,41.93,45.28,40.25,41.83,
gkrimi,15m,2025-11-07T05:45:01.921Z,41.83,43.13,40.12,41.04,
gkrimi,15m,2025-11-07T06:00:42.033Z,41.04,43.86,40.23,41.46,
gkrimi,15m,2025-11-07T06:15:02.501Z,42.62,43.57,39.88,41.19,
gkrimi,15m,2025-11-07T06:31:14.085Z,41.19,44.36,39.86,40.85,
gkrimi,15m,2025-11-07T06:45:40.979Z,40.85,45.32,44,45.32,
gkrimi,15m,2025-11-07T07:06:13.929Z,45.32,44.29,44,44.29,
gkrimi,15m,2025-11-07T07:15:02.379Z,44.29,44.44,42.34,44.17,
gkrimi,15m,2025-11-07T07:30:02.882Z,44.17,45.81,41.82,43.77,
gkrimi,15m,2025-11-07T07:45:02.009Z,43.77,46,42.61,45.06,
gkrimi,15m,2025-11-07T08:00:04.388Z,45.06,45.27,42.03,44.28,
gkrimi,15m,2025-11-07T08:30:03.338Z,44.28,44.96,41.93,43.23,
gkrimi,15m,2025-11-07T08:45:02.563Z,43.23,46.28,41.79,45,
gkrimi,15m,2025-11-07T09:00:04.229Z,45,45.66,42.52,43.76,
gkrimi,15m,2025-11-07T09:15:01.955Z,43.76,46.7,41.89,44.97,
gkrimi,15m,2025-11-07T09:30:03.457Z,44.97,46.9,42.24,45.18,
gkrimi,15m,2025-11-07T09:45:02.444Z,45.18,45.41,41.97,43.17,
gkrimi,15m,2025-11-07T10:00:04.167Z,43.17,46.34,42.23,43.97,
gkrimi,15m,2025-11-07T10:15:02.613Z,43.97,45.7,42.27,45.1,
gkrimi,15m,2025-11-07T10:45:02.013Z,45.1,46.24,42.23,44.03,
gkrimi,15m,2025-11-07T11:00:04.693Z,44.03,46.83,41.83,43.44,
gkrimi,15m,2025-11-07T11:15:02.266Z,43.44,46.5,41.65,44.42,
gkrimi,15m,2025-11-07T11:30:03.146Z,44.42,45.62,41.86,44.52,
gkrimi,15m,2025-11-07T11:45:02.241Z,44.52,46.22,42.23,44.65,
gkrimi,15m,2025-11-07T12:00:04.115Z,44.65,45.59,41.76,42.58,
gkrimi,15m,2025-11-07T12:15:02.102Z,42.58,46.09,42.33,44.43,
gkrimi,15m,2025-11-07T12:30:03.510Z,44.43,45.53,41.91,43.62,
gkrimi,15m,2025-11-07T12:45:02.057Z,43.62,45.11,41.73,43.71,
gkrimi,15m,2025-11-07T13:00:04.049Z,43.71,46.47,42.05,44.29,
gkrimi,15m,2025-11-07T13:15:02.292Z,44.29,46.61,42.63,43.7,
gkrimi,15m,2025-11-07T13:30:03.077Z,43.7,46.14,40.51,44.21,
gkrimi,15m,2025-11-07T13:45:01.975Z,44.21,46.42,42.49,42.57,
gkrimi,15m,2025-11-07T14:00:02.938Z,42.57,46.19,42.57,44.24,
gkrimi,15m,2025-11-07T14:23:58.480Z,44.24,45.81,42.66,45.19,
gkrimi,15m,2025-11-07T14:33:47.186Z,44.11,44.88,44,44.88,
gkrimi,15m,2025-11-07T14:45:02.073Z,42.77,42.77,42.77,42.77,
gkrimi,15m,2025-11-07T14:57:22.780Z,43.12,44,43.45,43.45,
gkrimi,15m,2025-11-07T15:14:46.700Z,43.6,43.71,43.6,43.71,
gkrimi,15m,2025-11-07T15:24:47.624Z,43.58,44,43.12,43.12,
gkrimi,15m,2025-11-07T16:13:48.775Z,44.88,44.88,44.07,44.07,
gkrimi,15m,2025-11-07T16:30:07.204Z,43.08,43.44,43.08,43.44,
gkrimi,15m,2025-11-07T16:44:22.497Z,44.32,44.5,44.32,44.5,
gkrimi,15m,2025-11-07T16:55:22.015Z,44.5,44,43.12,43.12,
gkrimi,15m,2025-11-07T21:10:08.433Z,44.43,44.66,44.43,44.66,
gkrimi,15m,2025-11-08T14:00:09.019Z,43.35,44.42,44,44.42,
gkrimi,15m,2025-11-08T14:03:06.469Z,45.02,45.02,45.02,45.02,
gkrimi,15m,2025-11-08T15:44:53.368Z,43.58,43.58,43.58,43.58,
gkrimi,15m,2025-11-08T15:45:21.376Z,43.85,43.85,43.85,43.85,
gkrimi,15m,2025-11-08T16:44:53.615Z,42.83,42.83,42.83,42.83,
gkrimi,15m,2025-11-08T16:59:53.466Z,43.79,44.88,44,44.88,
gkrimi,15m,2025-11-08T17:12:50.131Z,44.51,45.19,44.51,45.19,
gkrimi,15m,2025-11-08T17:16:28.664Z,43.57,44.07,43.57,44.07,
gkrimi,15m,2025-11-08T17:45:07.792Z,43.19,43.19,43.19,43.19,
gkrimi,15m,2025-11-08T17:50:09.016Z,44.61,44,43.86,43.86,
gkrimi,15m,2025-11-08T18:04:01.240Z,44.22,44.22,43.34,43.34,
gkrimi,15m,2025-11-08T19:14:13.924Z,44.56,44.96,44.56,44.96,
gkrimi,15m,2025-11-08T19:30:01.948Z,44.4,44.4,44.4,44.4,
gkrimi,15m,2025-11-08T19:44:36.816Z,44.15,44.15,44.15,44.15,
gkrimi,15m,2025-11-08T19:50:04.912Z,44.01,44.83,44,44.83,
