valueId,timeframe,ts,open,high,low,close,time
wxhmxp,15m,2025-10-28T05:31:45.350Z,1.0083,1.0083,1.0083,1.0083,2025-10-28T05:31:45.350Z
wxhmxp,15m,2025-10-28T10:00:15.595Z,1.0066,1.0066,1.0066,1.0066,2025-10-28T10:00:15.595Z
wxhmxp,15m,2025-10-28T10:59:15.041Z,1.0088,1.0088,1.0088,1.0088,2025-10-28T10:59:15.041Z
wxhmxp,15m,2025-10-28T11:40:26.082Z,1.0285,1.0285,1.0285,1.0285,2025-10-28T11:40:26.082Z
wxhmxp,15m,2025-10-28T12:00:58.622Z,1.027,1.027,1.027,1.027,2025-10-28T12:00:58.622Z
wxhmxp,15m,2025-10-28T12:15:58.622Z,1.0067,1.0443,0.9982,1.0305,2025-10-28T12:15:58.622Z
wxhmxp,15m,2025-10-28T12:16:02.045Z,1.0251,1.0299,0.9927,0.9982,2025-10-28T12:16:02.045Z
wxhmxp,15m,2025-10-28T12:30:58.622Z,1.0167,1.0347,1.0045,1.005,2025-10-28T12:30:58.622Z
wxhmxp,15m,2025-10-28T12:51:44.033Z,0.9938,1.0583,0.9647,1.0005,2025-10-28T12:51:44.033Z
wxhmxp,15m,2025-11-07T02:45:02.812Z,1,1.0261,0.9733,1.0007,
wxhmxp,15m,2025-11-07T03:00:03.595Z,1,1,0.9226,0.9697,
wxhmxp,15m,2025-11-07T03:15:00.426Z,1,1.031,0.9512,0.9926,
wxhmxp,15m,2025-11-07T03:30:04.050Z,1,1.0493,0.9457,1.0049,
wxhmxp,15m,2025-11-07T03:45:01.843Z,0.9922,1.0511,0.9681,0.9934,
wxhmxp,15m,2025-11-07T04:00:00.967Z,0.9934,1.0425,0.9443,1.0197,
wxhmxp,15m,2025-11-07T04:15:00.993Z,0.958,1.0408,0.958,0.9836,
wxhmxp,15m,2025-11-07T04:30:02.932Z,0.9469,1.0426,0.9433,1.02,
wxhmxp,15m,2025-11-07T04:45:02.614Z,1,1.0167,0.9506,0.9964,
wxhmxp,15m,2025-11-07T05:00:01.239Z,1,1.0537,0.9526,0.9634,
wxhmxp,15m,2025-11-07T05:15:02.064Z,1.0005,1.0496,0.9592,0.991,
wxhmxp,15m,2025-11-07T05:45:01.921Z,0.991,1.0231,0.9565,0.9768,
wxhmxp,15m,2025-11-07T06:00:42.033Z,0.9768,1.0744,0.9393,0.9965,
wxhmxp,15m,2025-11-07T06:15:02.501Z,1.0228,1.0387,0.9551,1.0026,
wxhmxp,15m,2025-11-07T06:31:14.085Z,1.0026,1.0434,0.9617,0.9758,
wxhmxp,15m,2025-11-07T06:45:40.979Z,0.9758,1.0897,1.05,1.0771,
wxhmxp,15m,2025-11-07T07:06:13.929Z,1.0771,1.05,1.029,1.029,
wxhmxp,15m,2025-11-07T07:15:02.379Z,1.029,1.0599,1.0001,1.0488,
wxhmxp,15m,2025-11-07T07:30:02.882Z,1.0488,1.1226,0.9979,1.0566,
wxhmxp,15m,2025-11-07T07:45:02.009Z,1.0566,1.1299,0.9759,1.0293,
wxhmxp,15m,2025-11-07T08:00:04.388Z,1.0293,1.0991,0.9857,1.0475,
wxhmxp,15m,2025-11-07T08:30:03.338Z,1.0475,1.0965,1.0279,1.0351,
wxhmxp,15m,2025-11-07T08:45:02.563Z,1.0351,1.102,1.0023,1.052,
wxhmxp,15m,2025-11-07T09:00:04.229Z,1.052,1.0832,0.9767,1.0612,
wxhmxp,15m,2025-11-07T09:15:01.955Z,1.0612,1.1133,1.0192,1.0316,
wxhmxp,15m,2025-11-07T09:30:03.457Z,1.0316,1.1054,1.0187,1.0198,
wxhmxp,15m,2025-11-07T09:45:02.444Z,1.0198,1.1124,0.9981,1.0228,
wxhmxp,15m,2025-11-07T10:00:04.167Z,1.0228,1.1045,1.0027,1.0608,
wxhmxp,15m,2025-11-07T10:15:02.613Z,1.0608,1.0815,0.9776,1.0525,
wxhmxp,15m,2025-11-07T10:45:02.013Z,1.0525,1.0985,0.9969,1.0381,
wxhmxp,15m,2025-11-07T11:00:04.693Z,1.0381,1.104,0.9773,1.0047,
wxhmxp,15m,2025-11-07T11:15:02.266Z,1.0047,1.0887,0.9845,1.0156,
wxhmxp,15m,2025-11-07T11:30:03.146Z,1.0156,1.1126,0.9877,1.046,
wxhmxp,15m,2025-11-07T11:45:02.241Z,1.046,1.1079,1.004,1.0194,
wxhmxp,15m,2025-11-07T12:00:04.115Z,1.0194,1.101,0.9956,1.0723,
wxhmxp,15m,2025-11-07T12:15:02.102Z,1.0723,1.1105,1.0182,1.0411,
wxhmxp,15m,2025-11-07T12:30:03.510Z,1.0411,1.0857,1.0058,1.0339,
wxhmxp,15m,2025-11-07T12:45:02.057Z,1.0339,1.0858,1.0342,1.0529,
wxhmxp,15m,2025-11-07T13:00:04.049Z,1.0529,1.1108,1.0114,1.0511,
wxhmxp,15m,2025-11-07T13:15:02.292Z,1.0511,1.0904,0.9929,1.011,
wxhmxp,15m,2025-11-07T13:30:03.077Z,1.011,1.0879,0.9864,1.0465,
wxhmxp,15m,2025-11-07T13:45:01.975Z,1.0465,1.0904,0.9895,1.0597,
wxhmxp,15m,2025-11-07T14:00:02.938Z,1.0597,1.1082,0.9877,1.0544,
wxhmxp,15m,2025-11-07T14:23:58.480Z,1.0544,1.0917,1.0243,1.0706,
wxhmxp,15m,2025-11-07T14:33:47.186Z,1.0561,1.05,1.044,1.044,
wxhmxp,15m,2025-11-07T14:45:02.073Z,1.0789,1.0789,1.0789,1.0789,
wxhmxp,15m,2025-11-07T14:57:22.780Z,1.0413,1.05,1.0478,1.0478,
wxhmxp,15m,2025-11-07T15:14:46.700Z,1.0421,1.0421,1.0338,1.0338,
wxhmxp,15m,2025-11-07T15:24:47.624Z,1.0459,1.05,1.0407,1.0407,
wxhmxp,15m,2025-11-07T15:38:47.472Z,1.0407,1.05,1.0481,1.0481,
wxhmxp,15m,2025-11-07T16:13:48.775Z,1.0471,1.0662,1.0471,1.0662,
wxhmxp,15m,2025-11-07T16:30:07.204Z,1.034,1.034,1.0133,1.0133,
wxhmxp,15m,2025-11-07T16:44:22.497Z,1.0466,1.0466,1.041,1.041,
wxhmxp,15m,2025-11-07T16:55:22.015Z,1.041,1.0508,1.05,1.0508,
wxhmxp,15m,2025-11-07T21:09:46.829Z,1.0983,1.0983,1.0763,1.0763,
wxhmxp,15m,2025-11-08T13:59:59.468Z,1.0398,1.0398,1.0217,1.0217,
wxhmxp,15m,2025-11-08T14:03:06.469Z,1.0462,1.0462,1.0462,1.0462,
wxhmxp,15m,2025-11-08T15:44:53.368Z,1.0693,1.0693,1.0693,1.0693,
wxhmxp,15m,2025-11-08T15:45:21.376Z,1.0447,1.0447,1.0447,1.0447,
wxhmxp,15m,2025-11-08T16:44:53.615Z,1.053,1.053,1.053,1.053,
wxhmxp,15m,2025-11-08T16:59:53.405Z,1.0597,1.0544,1.05,1.0544,
wxhmxp,15m,2025-11-08T17:12:48.107Z,1.0747,1.0747,1.0747,1.0747,
wxhmxp,15m,2025-11-08T17:16:28.664Z,1.0597,1.0597,1.044,1.044,
wxhmxp,15m,2025-11-08T17:45:07.792Z,1.0729,1.0729,1.0729,1.0729,
wxhmxp,15m,2025-11-08T17:49:55.184Z,1.056,1.0615,1.05,1.0615,
wxhmxp,15m,2025-11-08T18:04:01.240Z,1.0449,1.0449,1.0449,1.0449,
wxhmxp,15m,2025-11-08T19:14:32.781Z,1.0693,1.0616,1.05,1.0616,
wxhmxp,15m,2025-11-08T19:30:01.948Z,1.0513,1.0513,1.0513,1.0513,
wxhmxp,15m,2025-11-08T19:44:38.462Z,1.044,1.044,1.024,1.024,
wxhmxp,15m,2025-11-08T19:50:04.912Z,1.071,1.05,1.0424,1.0424,
