valueId,timeframe,ts,open,high,low,close,time
gzehntel,15m,2025-10-28T05:31:45.350Z,13.63,13.63,13.63,13.63,2025-10-28T05:31:45.350Z
gzehntel,15m,2025-10-28T10:00:15.595Z,13.36,13.36,13.36,13.36,2025-10-28T10:00:15.595Z
gzehntel,15m,2025-10-28T10:59:15.041Z,13.63,13.63,13.63,13.63,2025-10-28T10:59:15.041Z
gzehntel,15m,2025-10-28T11:40:26.082Z,13.53,13.53,13.53,13.53,2025-10-28T11:40:26.082Z
gzehntel,15m,2025-10-28T12:00:58.622Z,13.43,13.43,13.43,13.43,2025-10-28T12:00:58.622Z
gzehntel,15m,2025-10-28T12:15:58.622Z,13.21,13.79,12.77,13.7,2025-10-28T12:15:58.622Z
gzehntel,15m,2025-10-28T12:30:58.622Z,13.39,13.69,13.28,13.69,2025-10-28T12:30:58.622Z
gzehntel,15m,2025-10-28T12:51:44.033Z,13.51,14,12.61,13.35,2025-10-28T12:51:44.033Z
gzehntel,15m,2025-10-29T15:45:07.794Z,13.32,13.62,12.86,13.62,2025-10-29T15:45:07.794Z
gzehntel,15m,2025-11-07T02:45:02.812Z,12.8,13.71,12.75,12.84,
gzehntel,15m,2025-11-07T03:00:03.595Z,12.8,13.96,12.73,13.18,
gzehntel,15m,2025-11-07T03:15:00.426Z,12.8,14.15,12.69,13.55,
gzehntel,15m,2025-11-07T03:30:04.050Z,12.8,13.83,12.52,13.6,
gzehntel,15m,2025-11-07T03:45:01.843Z,13.47,14.03,12.65,13.39,
gzehntel,15m,2025-11-07T04:00:00.967Z,13.39,14.03,12.56,13.46,
gzehntel,15m,2025-11-07T04:15:00.993Z,13.44,13.94,12.74,13.03,
gzehntel,15m,2025-11-07T04:30:02.932Z,13.35,13.8,12.82,13.64,
gzehntel,15m,2025-11-07T04:45:02.614Z,12.8,13.86,12.8,13.77,
gzehntel,15m,2025-11-07T05:00:01.239Z,12.8,14.06,12.75,13.76,
gzehntel,15m,2025-11-07T05:15:02.064Z,13.04,14.21,12.78,13.58,
gzehntel,15m,2025-11-07T05:45:01.921Z,13.58,14.06,12.8,13.23,
gzehntel,15m,2025-11-07T06:00:42.033Z,13.23,13.83,12.8,13.59,
gzehntel,15m,2025-11-07T06:15:02.501Z,13.73,13.93,12.77,13.74,
gzehntel,15m,2025-11-07T06:31:14.085Z,13.74,13.91,12.77,12.77,
gzehntel,15m,2025-11-07T06:45:40.979Z,12.77,13.79,13,13.79,
gzehntel,15m,2025-11-07T07:06:13.929Z,13.79,13.77,13,13.77,
gzehntel,15m,2025-11-07T07:15:02.379Z,13.77,13.87,13,13.18,
gzehntel,15m,2025-11-07T07:30:02.882Z,13.18,14.25,12.91,13.68,
gzehntel,15m,2025-11-07T07:45:02.009Z,13.68,14.13,12.9,13.69,
gzehntel,15m,2025-11-07T08:00:04.388Z,13.69,14.23,13.2,13.66,
gzehntel,15m,2025-11-07T08:30:03.338Z,13.66,14.14,13,13.56,
gzehntel,15m,2025-11-07T08:45:02.563Z,13.56,14.47,12.95,14.12,
gzehntel,15m,2025-11-07T09:00:04.229Z,14.12,14.58,12.71,14.36,
gzehntel,15m,2025-11-07T09:15:01.955Z,14.36,14.36,12.59,13.75,
gzehntel,15m,2025-11-07T09:30:03.457Z,13.75,14.38,12.92,13.5,
gzehntel,15m,2025-11-07T09:45:02.444Z,13.5,14.33,12.86,13.91,
gzehntel,15m,2025-11-07T10:00:04.167Z,13.91,14.15,13.06,13.69,
gzehntel,15m,2025-11-07T10:15:02.613Z,13.69,14.06,12.58,13.44,
gzehntel,15m,2025-11-07T10:45:02.013Z,13.44,14.19,12.88,12.88,
gzehntel,15m,2025-11-07T11:00:04.693Z,12.88,14,12.73,13.36,
gzehntel,15m,2025-11-07T11:15:02.266Z,13.36,14.19,13.14,13.88,
gzehntel,15m,2025-11-07T11:30:03.146Z,13.88,14.37,13.13,13.28,
gzehntel,15m,2025-11-07T11:45:02.241Z,13.28,14.35,12.7,13.6,
gzehntel,15m,2025-11-07T12:00:04.115Z,13.6,14.4,13.09,13.13,
gzehntel,15m,2025-11-07T12:15:02.102Z,13.13,14.07,13.06,13.1,
