valueId,timeframe,ts,open,high,low,close,time
baumxp,15m,2025-10-28T05:31:45.350Z,104.85,104.85,104.85,104.85,2025-10-28T05:31:45.350Z
baumxp,15m,2025-10-28T10:59:15.041Z,106.95,106.95,106.95,106.95,2025-10-28T10:59:15.041Z
baumxp,15m,2025-10-28T11:35:02.065Z,106.07,110.01,105.59,107.28,2025-10-28T11:35:02.065Z
baumxp,15m,2025-10-28T11:50:21.058Z,106.95,106.95,106.95,106.95,2025-10-28T11:50:21.058Z
baumxp,15m,2025-10-28T12:05:22.078Z,111.99,116.53,111.99,116.53,2025-10-28T12:05:22.078Z
baumxp,15m,2025-10-28T12:05:23.622Z,106.49,110.38,106.49,110.38,2025-10-28T12:05:23.622Z
baumxp,15m,2025-10-28T12:20:23.622Z,110.86,114.27,110.67,110.67,2025-10-28T12:20:23.622Z
baumxp,15m,2025-10-28T12:20:27.115Z,111.26,111.26,107.35,107.35,2025-10-28T12:20:27.115Z
baumxp,15m,2025-10-28T12:35:23.622Z,112.28,113.41,111.76,112.83,2025-10-28T12:35:23.622Z
baumxp,15m,2025-10-28T12:51:02.050Z,106.27,110.66,106.27,107.84,2025-10-28T12:51:02.050Z
baumxp,15m,2025-10-28T12:51:44.033Z,109.1,115.67,105.53,113.05,2025-10-28T12:51:44.033Z
baumxp,15m,2025-10-28T13:11:02.074Z,105.47,114.74,104.15,114.74,2025-10-28T13:11:02.074Z
baumxp,15m,2025-11-07T02:45:02.812Z,110,111.31,107.69,108.73,
baumxp,15m,2025-11-07T03:00:03.595Z,110,112.22,106.08,111.04,
baumxp,15m,2025-11-07T03:15:00.426Z,110,113.26,106.47,109.47,
baumxp,15m,2025-11-07T03:30:04.050Z,110,113.98,104.57,106.47,
baumxp,15m,2025-11-07T03:45:01.843Z,108.03,114.64,104.24,108.08,
baumxp,15m,2025-11-07T04:00:00.967Z,108.08,116.69,106.27,108.28,
