valueId,timeframe,ts,open,high,low,close,time
sammxp,5m,2025-10-28T04:12:19.677Z,0.9723,0.9888,0.9723,0.9888,2025-10-28T04:12:19.677Z
sammxp,5m,2025-10-28T04:12:29.677Z,0.994,1,0.994,1,2025-10-28T04:12:29.677Z
sammxp,5m,2025-10-28T04:12:39.677Z,0.9833,0.9833,0.9732,0.9732,2025-10-28T04:12:39.677Z
sammxp,5m,2025-10-28T04:12:49.677Z,0.9717,0.9897,0.9717,0.9897,2025-10-28T04:12:49.677Z
sammxp,5m,2025-10-28T04:12:59.677Z,0.9699,0.978,0.9699,0.978,2025-10-28T04:12:59.677Z
sammxp,5m,2025-10-28T04:13:09.677Z,0.9754,0.9754,0.9625,0.9625,2025-10-28T04:13:09.677Z
sammxp,5m,2025-10-28T04:13:19.677Z,0.9582,0.9692,0.9582,0.9692,2025-10-28T04:13:19.677Z
sammxp,5m,2025-10-28T04:13:29.677Z,0.9545,0.9545,0.9388,0.9388,2025-10-28T04:13:29.677Z
sammxp,5m,2025-10-28T04:42:19.671Z,1.0368,1.0368,1.0226,1.0226,2025-10-28T04:42:19.671Z
sammxp,5m,2025-10-28T04:42:29.671Z,1.0021,1.0021,0.9821,0.9821,2025-10-28T04:42:29.671Z
sammxp,5m,2025-10-28T04:42:39.671Z,0.9707,0.9707,0.9525,0.9525,2025-10-28T04:42:39.671Z
sammxp,5m,2025-10-28T04:42:49.671Z,0.9575,0.9575,0.9575,0.9575,2025-10-28T04:42:49.671Z
sammxp,5m,2025-10-28T05:31:45.350Z,0.9649,0.9649,0.9649,0.9649,2025-10-28T05:31:45.350Z
sammxp,5m,2025-10-28T05:36:46.411Z,1.0288,1.0288,0.9613,0.9721,2025-10-28T05:36:46.411Z
sammxp,5m,2025-10-28T10:59:15.041Z,0.9582,0.9582,0.9582,0.9582,2025-10-28T10:59:15.041Z
sammxp,5m,2025-10-28T11:17:02.065Z,0.9708,0.9913,0.9704,0.9815,2025-10-28T11:17:02.065Z
sammxp,5m,2025-10-28T11:40:26.082Z,0.9727,0.9727,0.9727,0.9727,2025-10-28T11:40:26.082Z
sammxp,5m,2025-10-28T11:50:21.058Z,0.9842,0.9842,0.9842,0.9842,2025-10-28T11:50:21.058Z
sammxp,5m,2025-10-28T12:00:58.622Z,0.9772,0.9772,0.9772,0.9772,2025-10-28T12:00:58.622Z
sammxp,5m,2025-10-28T12:05:58.622Z,1.0306,1.0306,0.9811,1.0147,2025-10-28T12:05:58.622Z
sammxp,5m,2025-10-28T12:10:58.622Z,1.0046,1.0046,1.0046,1.0046,2025-10-28T12:10:58.622Z
sammxp,5m,2025-10-28T12:11:02.049Z,1.0103,1.018,0.9901,1.0152,2025-10-28T12:11:02.049Z
sammxp,5m,2025-10-28T12:15:58.622Z,0.978,0.9979,0.9651,0.9656,2025-10-28T12:15:58.622Z
sammxp,5m,2025-10-28T12:16:07.045Z,1.0054,1.0138,0.9756,0.9796,2025-10-28T12:16:07.045Z
sammxp,5m,2025-10-28T12:20:58.622Z,0.9931,0.9931,0.9162,0.9345,2025-10-28T12:20:58.622Z
sammxp,5m,2025-10-28T12:25:58.622Z,1.0142,1.0142,0.9624,0.9842,2025-10-28T12:25:58.622Z
sammxp,5m,2025-10-28T12:30:58.622Z,0.9789,0.9986,0.9561,0.9713,2025-10-28T12:30:58.622Z
sammxp,5m,2025-10-28T12:35:58.622Z,0.9733,0.9733,0.9733,0.9733,2025-10-28T12:35:58.622Z
sammxp,5m,2025-10-28T12:44:02.404Z,0.9638,0.9997,0.9616,0.9873,2025-10-28T12:44:02.404Z
sammxp,5m,2025-10-28T12:51:44.033Z,0.9888,1.0214,0.9577,0.9924,2025-10-28T12:51:44.033Z
sammxp,5m,2025-10-28T12:56:47.294Z,0.9924,1.0323,0.9582,1.0236,2025-10-28T12:56:47.294Z
sammxp,5m,2025-10-28T13:01:52.666Z,1.0236,1.0316,0.9498,0.9649,2025-10-28T13:01:52.666Z
sammxp,5m,2025-10-28T13:06:54.296Z,0.9649,1.0231,0.9428,0.9698,2025-10-28T13:06:54.296Z
sammxp,5m,2025-10-28T13:11:02.074Z,0.9667,1.0089,0.9667,0.9774,2025-10-28T13:11:02.074Z
sammxp,5m,2025-10-28T13:35:02.059Z,0.9685,0.9954,0.9581,0.9898,2025-10-28T13:35:02.059Z
sammxp,5m,2025-10-28T19:43:02.300Z,0.9918,1.0176,0.9519,1.002,2025-10-28T19:43:02.300Z
sammxp,5m,2025-10-28T19:49:36.010Z,0.9976,1.0246,0.9205,0.9667,2025-10-28T19:49:36.010Z
sammxp,5m,2025-10-28T19:56:01.884Z,1.0001,1.0306,0.9578,0.9788,2025-10-28T19:56:01.884Z
sammxp,5m,2025-10-29T15:45:07.794Z,0.9717,1.0251,0.9545,0.982,2025-10-29T15:45:07.794Z
