valueId,timeframe,ts,open,high,low,close,time
litmxp,15m,2025-10-28T05:31:45.350Z,52.57,52.57,52.57,52.57,2025-10-28T05:31:45.350Z
litmxp,15m,2025-10-28T10:59:15.041Z,51.82,51.82,51.82,51.82,2025-10-28T10:59:15.041Z
litmxp,15m,2025-10-28T11:17:02.065Z,53.33,55.02,51.55,55.02,2025-10-28T11:17:02.065Z
litmxp,15m,2025-10-28T11:37:44.357Z,52.25,52.25,52.25,52.25,2025-10-28T11:37:44.357Z
litmxp,15m,2025-10-28T11:52:46.058Z,52.74,52.74,52.74,52.74,2025-10-28T11:52:46.058Z
litmxp,15m,2025-10-28T12:07:48.622Z,51.09,51.09,51.09,51.09,2025-10-28T12:07:48.622Z
litmxp,15m,2025-10-28T12:22:48.622Z,54.14,55.21,54.14,55.21,2025-10-28T12:22:48.622Z
litmxp,15m,2025-10-28T12:39:02.057Z,51.94,52.84,50.37,52.84,2025-10-28T12:39:02.057Z
litmxp,15m,2025-10-28T12:51:44.033Z,54.06,54.99,50.41,52.68,2025-10-28T12:51:44.033Z
litmxp,15m,2025-11-07T02:45:02.812Z,50,54.27,50,54.27,
litmxp,15m,2025-11-07T03:00:03.595Z,50,54.89,50,53.32,
litmxp,15m,2025-11-07T03:15:00.426Z,50,54.17,50,51.63,
litmxp,15m,2025-11-07T03:30:04.050Z,50,54.91,50,52.42,
litmxp,15m,2025-11-07T03:45:01.843Z,53.97,55.36,50.53,54.03,
litmxp,15m,2025-11-07T04:00:00.967Z,54.03,56,51.03,53.14,
litmxp,15m,2025-11-07T04:15:00.993Z,54.54,55.34,51.01,52.48,
litmxp,15m,2025-11-07T04:30:02.932Z,52.84,56.91,50.5,53.91,
litmxp,15m,2025-11-07T04:45:02.614Z,50,55.57,50,55.15,
litmxp,15m,2025-11-07T05:00:01.239Z,50,54.43,49.85,54.43,
litmxp,15m,2025-11-07T05:15:02.064Z,51.68,55.23,50.23,52.62,
litmxp,15m,2025-11-07T05:45:01.921Z,52.62,55.11,50,54.95,
litmxp,15m,2025-11-07T06:00:42.033Z,54.95,55.22,50.81,55.22,
litmxp,15m,2025-11-07T06:15:02.501Z,53.23,55.64,50.74,53.78,
litmxp,15m,2025-11-07T06:31:14.085Z,53.78,55.81,50.67,53.28,
litmxp,15m,2025-11-07T06:45:40.979Z,53.28,57.73,55,57.28,
litmxp,15m,2025-11-07T07:06:13.929Z,57.28,57.13,55,57.13,
litmxp,15m,2025-11-07T07:15:02.379Z,57.13,60.03,55,58.11,
litmxp,15m,2025-11-07T07:30:02.882Z,58.11,60.54,55.72,60.16,
litmxp,15m,2025-11-07T07:45:02.009Z,60.16,61.05,54.62,59.48,
litmxp,15m,2025-11-07T08:00:04.388Z,59.48,61.61,55.33,58.15,
litmxp,15m,2025-11-07T08:30:03.338Z,58.15,60.08,55,58.16,
litmxp,15m,2025-11-07T08:45:02.563Z,58.16,61.22,54.5,59.33,
litmxp,15m,2025-11-07T09:00:04.229Z,59.33,61.21,55.9,58.83,
litmxp,15m,2025-11-07T09:15:01.955Z,58.83,61.16,54.67,57.98,
litmxp,15m,2025-11-07T09:30:03.457Z,57.98,61.91,55.08,60.74,
litmxp,15m,2025-11-07T09:45:02.444Z,60.74,61.68,55.97,58.12,
litmxp,15m,2025-11-07T10:00:04.167Z,58.12,61.2,55.15,59.51,
litmxp,15m,2025-11-07T10:15:02.613Z,59.51,60.92,56.1,58.28,
litmxp,15m,2025-11-07T10:45:02.013Z,58.28,61.34,55,58.74,
litmxp,15m,2025-11-07T11:00:04.693Z,58.74,61.54,56.82,58.21,
litmxp,15m,2025-11-07T11:15:02.266Z,58.21,60.55,55.27,58.28,
litmxp,15m,2025-11-07T11:30:03.146Z,58.28,60.76,55.85,59.05,
litmxp,15m,2025-11-07T11:45:02.241Z,59.05,61.78,55.73,58.12,
litmxp,15m,2025-11-07T12:00:04.115Z,58.12,61.62,54.6,59.13,
litmxp,15m,2025-11-07T12:15:02.102Z,59.13,61.14,56.28,58.94,
litmxp,15m,2025-11-07T12:30:03.510Z,58.94,60.5,55.21,56.7,
litmxp,15m,2025-11-07T12:45:02.057Z,56.7,59.94,55,59.94,
litmxp,15m,2025-11-07T13:00:04.049Z,59.94,61.48,55.98,58.59,
litmxp,15m,2025-11-07T13:15:02.292Z,58.59,60.61,54.65,56.56,
litmxp,15m,2025-11-07T13:30:03.077Z,56.56,60.73,54.55,58.67,
litmxp,15m,2025-11-07T13:45:01.975Z,58.67,61.09,55.73,58.23,
litmxp,15m,2025-11-07T14:00:02.938Z,58.23,62.5,56.5,57.19,
litmxp,15m,2025-11-07T14:23:58.480Z,57.19,59.91,55,59.91,
litmxp,15m,2025-11-07T14:33:47.186Z,56.59,57.13,55,57.13,
litmxp,15m,2025-11-07T14:45:02.073Z,57.29,57.29,57.29,57.29,
litmxp,15m,2025-11-07T14:57:22.780Z,57.98,58.98,55,58.98,
litmxp,15m,2025-11-07T15:14:53.107Z,57.16,57.16,57.16,57.16,
litmxp,15m,2025-11-07T15:28:48.649Z,57.98,58.84,55,58.84,
litmxp,15m,2025-11-07T15:39:47.504Z,57.16,59.47,55,59.47,
litmxp,15m,2025-11-07T15:50:47.489Z,59.47,57.75,55,57.75,
litmxp,15m,2025-11-07T16:13:48.775Z,59.45,59.45,59.41,59.41,
litmxp,15m,2025-11-07T16:30:07.204Z,57.88,57.88,57.12,57.12,
litmxp,15m,2025-11-07T16:44:28.611Z,57.29,58.79,55,58.79,
litmxp,15m,2025-11-07T16:55:22.015Z,58.79,59.46,55,59.46,
litmxp,15m,2025-11-07T21:09:46.829Z,58.75,58.89,58.75,58.89,
litmxp,15m,2025-11-08T13:59:59.468Z,58.7,59.8,58.7,59.8,
litmxp,15m,2025-11-08T14:03:06.469Z,58.22,58.22,58.22,58.22,
litmxp,15m,2025-11-08T15:44:53.368Z,57.82,57.82,57.82,57.82,
litmxp,15m,2025-11-08T15:45:21.376Z,59.12,59.12,59.12,59.12,
litmxp,15m,2025-11-08T16:44:54.340Z,58.23,58.7,58.23,58.7,
litmxp,15m,2025-11-08T16:59:53.405Z,58.27,57.93,55,57.93,
litmxp,15m,2025-11-08T17:12:48.107Z,56.72,56.72,56.72,56.72,
litmxp,15m,2025-11-08T17:28:27.418Z,59.47,57.2,55,57.2,
litmxp,15m,2025-11-08T17:45:07.792Z,56.84,56.84,56.84,56.84,
litmxp,15m,2025-11-08T17:49:55.184Z,58,57.97,55,57.97,
litmxp,15m,2025-11-08T18:04:01.240Z,60.2,60.2,60.2,60.2,
litmxp,15m,2025-11-08T19:13:44.837Z,58.93,59.46,58.93,59.46,
litmxp,15m,2025-11-08T19:29:42.748Z,57.74,58.26,57.74,58.26,
litmxp,15m,2025-11-08T19:44:38.462Z,58.75,58.75,57.88,57.88,
litmxp,15m,2025-11-08T19:49:55.521Z,57.52,57.52,56.9,56.9,
