valueId,timeframe,ts,open,high,low,close,time
waumxp,15m,2025-10-28T05:31:45.350Z,1.0051,1.0051,1.0051,1.0051,2025-10-28T05:31:45.350Z
waumxp,15m,2025-10-28T10:00:15.595Z,1.0192,1.0192,1.0192,1.0192,2025-10-28T10:00:15.595Z
waumxp,15m,2025-10-28T10:59:15.041Z,1.0034,1.0034,1.0034,1.0034,2025-10-28T10:59:15.041Z
waumxp,15m,2025-10-28T11:40:26.082Z,0.9932,0.9932,0.9932,0.9932,2025-10-28T11:40:26.082Z
waumxp,15m,2025-10-28T12:00:58.622Z,1.0033,1.0033,1.0033,1.0033,2025-10-28T12:00:58.622Z
waumxp,15m,2025-10-28T12:15:58.622Z,1.0361,1.0512,1.0118,1.0512,2025-10-28T12:15:58.622Z
waumxp,15m,2025-10-28T12:16:02.045Z,0.9875,1.0191,0.9684,1.0157,2025-10-28T12:16:02.045Z
waumxp,15m,2025-10-28T12:30:58.622Z,0.9922,1.0432,0.9858,1.0096,2025-10-28T12:30:58.622Z
waumxp,15m,2025-10-28T12:51:44.033Z,1.0194,1.0329,0.9284,0.9916,2025-10-28T12:51:44.033Z
waumxp,15m,2025-11-07T02:45:02.812Z,1,1.0524,0.9805,1.0087,
waumxp,15m,2025-11-07T03:00:03.595Z,1,1.0242,0.9652,0.9994,
waumxp,15m,2025-11-07T03:15:00.426Z,1,1.0161,0.9535,1.0161,
waumxp,15m,2025-11-07T03:30:04.050Z,1,1.043,0.9661,1.0176,
waumxp,15m,2025-11-07T03:45:01.843Z,0.9848,1.0338,0.9391,1.0147,
waumxp,15m,2025-11-07T04:00:00.967Z,1.0147,1.0473,0.9433,1.0226,
waumxp,15m,2025-11-07T04:15:00.993Z,1.0214,1.0407,0.9403,0.9731,
waumxp,15m,2025-11-07T04:30:02.932Z,1.0078,1.0514,0.9455,1.0091,
waumxp,15m,2025-11-07T04:45:02.614Z,1,1.042,0.9933,1.0284,
waumxp,15m,2025-11-07T05:00:01.239Z,1,1.0513,0.9636,1.0426,
waumxp,15m,2025-11-07T05:15:02.064Z,0.9997,1.0495,0.9379,0.9992,
waumxp,15m,2025-11-07T05:45:01.921Z,0.9992,1.0674,0.968,1.0306,
waumxp,15m,2025-11-07T06:00:42.033Z,1.0306,1.039,0.9415,0.9665,
waumxp,15m,2025-11-07T06:15:02.501Z,0.9954,1.0363,0.9556,1.0106,
waumxp,15m,2025-11-07T06:31:14.085Z,1.0106,1.0447,0.9591,1.0156,
waumxp,15m,2025-11-07T06:45:40.979Z,1.0156,1.0273,0.9875,1.0116,
waumxp,15m,2025-11-07T07:06:13.929Z,1.0116,1.0013,1,1.0013,
waumxp,15m,2025-11-07T07:15:02.379Z,1.0013,1.0281,0.9768,1.001,
waumxp,15m,2025-11-07T07:30:02.882Z,1.001,1.0386,0.9539,0.9904,
waumxp,15m,2025-11-07T07:45:02.009Z,0.9904,1.0475,0.9585,0.9823,
waumxp,15m,2025-11-07T08:00:04.388Z,0.9823,1.0579,0.9646,1.0042,
waumxp,15m,2025-11-07T08:30:03.338Z,1.0042,1.0296,0.9584,0.9728,
waumxp,15m,2025-11-07T08:45:02.563Z,0.9728,1.0399,0.9553,1.0154,
waumxp,15m,2025-11-07T09:00:04.229Z,1.0154,1.0488,0.9577,1.0157,
waumxp,15m,2025-11-07T09:15:01.955Z,1.0157,1.0433,0.951,1.0315,
waumxp,15m,2025-11-07T09:30:03.457Z,1.0315,1.0536,0.9588,1.0134,
waumxp,15m,2025-11-07T09:45:02.444Z,1.0134,1.0555,0.9463,1.0003,
waumxp,15m,2025-11-07T10:00:04.167Z,1.0003,1.0381,0.9564,1.0145,
waumxp,15m,2025-11-07T10:15:02.613Z,1.0145,1.0471,0.9615,1.027,
waumxp,15m,2025-11-07T10:45:02.013Z,1.027,1.0472,0.9397,0.9919,
waumxp,15m,2025-11-07T11:00:04.693Z,0.9919,1.0545,0.9705,0.9892,
waumxp,15m,2025-11-07T11:15:02.266Z,0.9892,1.0497,0.9573,0.9851,
waumxp,15m,2025-11-07T11:30:03.146Z,0.9851,1.0663,0.9352,1.0404,
waumxp,15m,2025-11-07T11:45:02.241Z,1.0404,1.0597,0.9605,1.0597,
waumxp,15m,2025-11-07T12:00:04.115Z,1.0597,1.0597,0.9527,1.0057,
waumxp,15m,2025-11-07T12:15:02.102Z,1.0057,1.0516,0.9493,1.022,
waumxp,15m,2025-11-07T12:30:03.510Z,1.022,1.0396,0.9403,0.995,
waumxp,15m,2025-11-07T12:45:02.057Z,0.995,1.0173,0.9628,0.9891,
waumxp,15m,2025-11-07T13:00:04.049Z,0.9891,1.0361,0.9446,0.9917,
waumxp,15m,2025-11-07T13:15:02.292Z,0.9917,1.0454,0.9327,1.0001,
waumxp,15m,2025-11-07T13:30:03.077Z,1.0001,1.0626,0.9687,0.9812,
waumxp,15m,2025-11-07T13:45:01.975Z,0.9812,1.0393,0.9572,1.0353,
waumxp,15m,2025-11-07T14:00:02.938Z,1.0353,1.0737,0.9507,0.9568,
waumxp,15m,2025-11-07T14:23:58.480Z,0.9568,1.06,0.9424,1.0138,
waumxp,15m,2025-11-07T14:33:47.186Z,1.0069,1.02,1,1.02,
waumxp,15m,2025-11-07T14:45:02.073Z,1.0044,1.0044,1.0044,1.0044,
waumxp,15m,2025-11-07T14:57:22.780Z,1.0084,1.02,1,1.02,
waumxp,15m,2025-11-07T15:14:53.107Z,1.0139,1.0139,1.0139,1.0139,
waumxp,15m,2025-11-07T15:24:47.624Z,1.005,1,0.98,0.98,
waumxp,15m,2025-11-07T16:13:48.775Z,0.9967,0.9967,0.9798,0.9798,
waumxp,15m,2025-11-07T16:30:07.204Z,0.9748,0.9748,0.9656,0.9656,
waumxp,15m,2025-11-07T16:44:22.497Z,0.9829,0.9829,0.9816,0.9816,
waumxp,15m,2025-11-07T16:55:22.015Z,0.9816,1,0.9925,0.9925,
waumxp,15m,2025-11-07T21:10:08.433Z,0.9855,1.0025,0.9855,1.0025,
waumxp,15m,2025-11-08T13:59:59.468Z,1.0286,1.0286,1.0286,1.0286,
waumxp,15m,2025-11-08T14:03:06.469Z,0.9996,0.9996,0.9996,0.9996,
