valueId,timeframe,ts,open,high,low,close,time
zhnmxp,15m,2025-10-28T05:31:45.350Z,13.36,13.36,13.36,13.36,2025-10-28T05:31:45.350Z
zhnmxp,15m,2025-10-28T10:00:15.595Z,13.14,13.14,13.14,13.14,2025-10-28T10:00:15.595Z
zhnmxp,15m,2025-10-28T10:59:15.041Z,13.51,13.51,13.51,13.51,2025-10-28T10:59:15.041Z
zhnmxp,15m,2025-10-28T11:40:26.082Z,13.43,13.43,13.43,13.43,2025-10-28T11:40:26.082Z
zhnmxp,15m,2025-10-28T12:00:58.622Z,13.37,13.37,13.37,13.37,2025-10-28T12:00:58.622Z
zhnmxp,15m,2025-10-28T12:15:58.622Z,13.3,13.95,13.01,13.89,2025-10-28T12:15:58.622Z
zhnmxp,15m,2025-10-28T12:30:58.622Z,12.78,13.73,12.78,13.28,2025-10-28T12:30:58.622Z
zhnmxp,15m,2025-10-28T12:51:44.033Z,13.37,13.99,12.65,13.17,2025-10-28T12:51:44.033Z
zhnmxp,15m,2025-10-28T12:53:02.063Z,13.17,13.52,13.05,13.52,2025-10-28T12:53:02.063Z
zhnmxp,15m,2025-11-07T02:45:02.812Z,12.8,13.67,12.8,13.26,
zhnmxp,15m,2025-11-07T03:00:03.595Z,12.8,13.9,12.8,13.25,
zhnmxp,15m,2025-11-07T03:15:00.426Z,12.8,13.79,12.62,12.88,
zhnmxp,15m,2025-11-07T03:30:04.050Z,12.8,13.96,12.79,13.33,
zhnmxp,15m,2025-11-07T03:45:01.843Z,12.79,13.91,12.54,13.08,
zhnmxp,15m,2025-11-07T04:00:00.967Z,13.08,13.83,12.78,13.36,
zhnmxp,15m,2025-11-07T04:15:00.993Z,13.93,13.98,12.77,13.45,
zhnmxp,15m,2025-11-07T04:30:02.932Z,12.73,13.81,12.73,13.7,
zhnmxp,15m,2025-11-07T04:45:02.614Z,12.8,13.75,12.8,13.22,
zhnmxp,15m,2025-11-07T05:00:01.239Z,12.8,14.17,12.6,13.07,
zhnmxp,15m,2025-11-07T05:15:02.064Z,12.8,13.96,12.59,12.91,
zhnmxp,15m,2025-11-07T05:45:01.921Z,12.91,14.02,12.8,13.26,
zhnmxp,15m,2025-11-07T06:00:42.033Z,13.26,14.39,12.88,13.57,
zhnmxp,15m,2025-11-07T06:15:02.501Z,14.11,14.47,12.93,13.23,
zhnmxp,15m,2025-11-07T06:31:14.085Z,13.23,14.17,12.84,13.74,
zhnmxp,15m,2025-11-07T06:45:40.979Z,13.74,14.07,13.02,14.06,
zhnmxp,15m,2025-11-07T07:06:13.929Z,14.06,13.3,13.02,13.3,
zhnmxp,15m,2025-11-07T07:15:02.379Z,13.3,14.15,13.02,13.37,
zhnmxp,15m,2025-11-07T07:30:02.882Z,13.37,14.18,13.07,13.99,
zhnmxp,15m,2025-11-07T07:45:02.009Z,13.99,14.16,12.99,13.38,
zhnmxp,15m,2025-11-07T08:00:04.388Z,13.38,14.02,12.92,13.63,
zhnmxp,15m,2025-11-07T08:30:03.338Z,13.63,13.78,12.97,13.48,
zhnmxp,15m,2025-11-07T08:45:02.563Z,13.48,14.17,12.9,13.48,
zhnmxp,15m,2025-11-07T09:00:04.229Z,13.48,14.26,12.95,13.84,
zhnmxp,15m,2025-11-07T09:15:01.955Z,13.84,14.27,13.08,13.7,
zhnmxp,15m,2025-11-07T09:30:03.457Z,13.7,14.19,12.99,13.8,
zhnmxp,15m,2025-11-07T09:45:02.444Z,13.8,14.19,12.93,14.13,
zhnmxp,15m,2025-11-07T10:00:04.167Z,14.13,14.2,13.06,13.86,
zhnmxp,15m,2025-11-07T10:15:02.613Z,13.86,14.23,12.98,12.98,
zhnmxp,15m,2025-11-07T10:45:02.013Z,12.98,14.12,12.69,13.5,
zhnmxp,15m,2025-11-07T11:00:04.693Z,13.5,14.04,12.76,13.25,
zhnmxp,15m,2025-11-07T11:15:02.266Z,13.25,14.11,12.95,13.48,
zhnmxp,15m,2025-11-07T11:30:03.146Z,13.48,14.22,12.83,13.38,
zhnmxp,15m,2025-11-07T11:45:02.241Z,13.38,14.11,12.92,13.65,
zhnmxp,15m,2025-11-07T12:00:04.115Z,13.65,14.15,12.93,13.6,
zhnmxp,15m,2025-11-07T12:15:02.102Z,13.6,14.23,12.89,13.23,
zhnmxp,15m,2025-11-07T12:30:03.510Z,13.23,14.13,12.95,13.05,
zhnmxp,15m,2025-11-07T12:45:02.057Z,13.05,13.92,12.89,13.74,
zhnmxp,15m,2025-11-07T13:00:04.049Z,13.74,14.29,12.79,13.65,
