valueId,timeframe,ts,open,high,low,close,time
ggramm,15m,2025-10-28T05:27:33.678Z,41.34,41.34,41.34,41.34,2025-10-28T05:27:33.678Z
ggramm,15m,2025-10-28T10:00:15.595Z,40.9,40.9,40.9,40.9,2025-10-28T10:00:15.595Z
ggramm,15m,2025-10-28T10:59:15.041Z,41.27,41.27,41.27,41.27,2025-10-28T10:59:15.041Z
ggramm,15m,2025-10-28T11:38:06.047Z,41.91,41.91,41.91,41.91,2025-10-28T11:38:06.047Z
ggramm,15m,2025-10-28T11:40:26.082Z,40.9,40.9,40.9,40.9,2025-10-28T11:40:26.082Z
ggramm,15m,2025-10-28T12:00:58.622Z,41.38,41.38,41.38,41.38,2025-10-28T12:00:58.622Z
ggramm,15m,2025-10-28T12:15:58.622Z,42.42,42.7,39.58,39.58,2025-10-28T12:15:58.622Z
ggramm,15m,2025-10-28T12:30:58.622Z,40.81,42.01,39.66,39.66,2025-10-28T12:30:58.622Z
ggramm,15m,2025-10-28T12:51:44.033Z,41.35,43.12,39.95,42.73,2025-10-28T12:51:44.033Z
ggramm,15m,2025-10-29T15:45:07.794Z,41.71,43.13,39.78,40.06,2025-10-29T15:45:07.794Z
ggramm,15m,2025-11-07T02:45:02.812Z,41,43.04,40.13,41.29,
ggramm,15m,2025-11-07T03:00:03.595Z,41,41.35,39.15,41.22,
ggramm,15m,2025-11-07T03:15:00.426Z,41,42.07,39.23,40.13,
ggramm,15m,2025-11-07T03:30:04.050Z,41,43.05,38.66,40.43,
ggramm,15m,2025-11-07T03:45:01.843Z,41.92,42.95,39.29,41.11,
ggramm,15m,2025-11-07T04:00:00.967Z,41.11,42.56,39.2,41.27,
ggramm,15m,2025-11-07T04:15:00.993Z,41.78,43.48,39.58,41.5,
ggramm,15m,2025-11-07T04:30:02.932Z,41.25,43.16,39.48,41.08,
ggramm,15m,2025-11-07T04:45:02.614Z,41,42.35,40.41,42.35,
ggramm,15m,2025-11-07T05:00:01.239Z,41,43.95,39.83,42.57,
ggramm,15m,2025-11-07T05:15:02.064Z,40.51,43.63,38.84,41.73,
ggramm,15m,2025-11-07T05:45:01.921Z,41.73,42.19,39.52,41.52,
ggramm,15m,2025-11-07T06:00:42.033Z,41.52,43.37,39.08,41.33,
ggramm,15m,2025-11-07T06:15:02.501Z,42.12,42.74,38.98,41.2,
ggramm,15m,2025-11-07T06:31:14.085Z,41.2,43.33,39.12,41.18,
ggramm,15m,2025-11-07T06:45:40.979Z,41.18,43.65,43,43.15,
ggramm,15m,2025-11-07T07:06:13.929Z,43.15,43,42.98,42.98,
ggramm,15m,2025-11-07T07:15:02.379Z,42.98,44.56,41.87,42.7,
ggramm,15m,2025-11-07T07:30:02.882Z,42.7,45.19,40.62,40.95,
ggramm,15m,2025-11-07T07:45:02.009Z,40.95,44.89,40.95,43.09,
ggramm,15m,2025-11-07T08:00:04.388Z,43.09,46.23,40.81,43.98,
ggramm,15m,2025-11-07T08:30:03.338Z,43.98,45.79,41.29,42.76,
ggramm,15m,2025-11-07T08:45:02.563Z,42.76,45.17,41.1,41.96,
ggramm,15m,2025-11-07T09:00:04.229Z,41.96,44.43,39.11,42.6,
ggramm,15m,2025-11-07T09:15:01.955Z,42.6,45.05,41.48,42.16,
ggramm,15m,2025-11-07T09:30:03.457Z,42.16,45.31,40.87,43.37,
ggramm,15m,2025-11-07T09:45:02.444Z,43.37,44.35,41.16,43.22,
ggramm,15m,2025-11-07T10:00:04.167Z,43.22,44.76,40.7,43.08,
ggramm,15m,2025-11-07T10:15:02.613Z,43.08,44.76,41.15,44.76,
ggramm,15m,2025-11-07T10:45:02.013Z,44.76,45.62,41.36,42.4,
ggramm,15m,2025-11-07T11:00:04.693Z,42.4,44.71,41.4,42.85,
ggramm,15m,2025-11-07T11:15:02.266Z,42.85,45.21,40.65,44.2,
ggramm,15m,2025-11-07T11:30:03.146Z,44.2,45.02,40.24,42.79,
ggramm,15m,2025-11-07T11:45:02.241Z,42.79,44.85,41.23,42.49,
ggramm,15m,2025-11-07T12:00:04.115Z,42.49,45.72,41.84,42.96,
ggramm,15m,2025-11-07T12:15:02.102Z,42.96,44.82,41,42.12,
ggramm,15m,2025-11-07T12:30:03.510Z,42.12,44.77,41.25,43.05,
ggramm,15m,2025-11-07T12:45:02.057Z,43.05,44.07,41.15,42.75,
ggramm,15m,2025-11-07T13:00:04.049Z,42.75,45.2,40.82,41.82,
ggramm,15m,2025-11-07T13:15:02.292Z,41.82,45.02,40.98,42.67,
ggramm,15m,2025-11-07T13:30:03.077Z,42.67,44.94,40.77,43.3,
ggramm,15m,2025-11-07T13:45:01.975Z,43.3,45.23,41.09,44.41,
ggramm,15m,2025-11-07T14:00:02.938Z,44.41,46.59,40.8,44.04,
ggramm,15m,2025-11-07T14:23:58.480Z,44.04,44.79,41.26,41.97,
ggramm,15m,2025-11-07T14:33:47.186Z,41.66,43,42.37,42.37,
ggramm,15m,2025-11-07T14:45:02.073Z,42.13,42.13,42.13,42.13,
ggramm,15m,2025-11-07T14:57:22.780Z,43.09,43,42.77,42.77,
ggramm,15m,2025-11-07T15:14:46.700Z,43.33,43.33,42.78,42.78,
ggramm,15m,2025-11-07T15:24:47.624Z,42.5,43,42.36,42.36,
ggramm,15m,2025-11-07T16:13:48.775Z,43.06,43.34,43.06,43.34,
ggramm,15m,2025-11-07T16:30:07.204Z,42.49,43.34,42.49,43.34,
ggramm,15m,2025-11-07T16:44:28.611Z,42.93,43,42.47,42.47,
ggramm,15m,2025-11-07T16:55:22.015Z,42.47,43.44,43,43.44,
ggramm,15m,2025-11-07T21:09:46.829Z,41.57,42.28,41.57,42.28,
ggramm,15m,2025-11-08T13:59:59.468Z,43.07,43.07,42.83,42.83,
ggramm,15m,2025-11-08T14:03:06.469Z,41.99,41.99,41.99,41.99,
ggramm,15m,2025-11-08T15:44:53.368Z,43.33,43.33,43.33,43.33,
ggramm,15m,2025-11-08T15:45:21.376Z,44.06,44.06,44.06,44.06,
ggramm,15m,2025-11-08T16:44:53.615Z,43.07,43.07,43.07,43.07,
ggramm,15m,2025-11-08T16:59:53.466Z,41.79,43,42.46,42.46,
ggramm,15m,2025-11-08T17:14:27.449Z,44.29,43.86,43,43.86,
ggramm,15m,2025-11-08T17:16:26.987Z,42.45,42.45,42.45,42.45,
ggramm,15m,2025-11-08T17:45:07.792Z,42.45,42.45,42.45,42.45,
ggramm,15m,2025-11-08T17:49:55.184Z,42.58,43,42.29,42.29,
ggramm,15m,2025-11-08T18:04:01.240Z,42.14,42.86,42.14,42.86,
ggramm,15m,2025-11-08T19:13:44.837Z,43.69,43.69,43.2,43.2,
ggramm,15m,2025-11-08T19:30:01.948Z,43.46,43.46,43.46,43.46,
ggramm,15m,2025-11-08T19:44:36.816Z,42.33,42.33,42.33,42.33,
ggramm,15m,2025-11-08T19:50:04.912Z,43.86,43.2,43,43.2,
