valueId,timeframe,ts,open,high,low,close,time
dsgmxp,4h,2025-10-28T05:31:45.350Z,94.16,94.16,94.16,94.16,2025-10-28T05:31:45.350Z
dsgmxp,4h,2025-10-28T10:59:15.041Z,95.08,95.08,95.08,95.08,2025-10-28T10:59:15.041Z
dsgmxp,4h,2025-11-07T04:00:00.967Z,95,99.75,89.08,95.78,
dsgmxp,4h,2025-11-07T08:00:04.388Z,95.78,99.8,89.75,93.52,
dsgmxp,4h,2025-11-07T12:00:04.115Z,93.52,101.9,90.65,95.6,
dsgmxp,4h,2025-11-07T15:25:02.296Z,92.33,92.33,92.33,92.33,
dsgmxp,4h,2025-11-07T16:44:01.415Z,95.76,95.76,94.19,94.19,
dsgmxp,4h,2025-11-07T21:10:06.468Z,94.06,94.06,94.06,94.06,
dsgmxp,4h,2025-11-08T15:45:21.376Z,93.06,93.06,93.06,93.06,
dsgmxp,4h,2025-11-08T19:50:04.912Z,94.92,95,93.1,93.1,
