valueId,timeframe,ts,open,high,low,close,time
ghor,15m,2025-10-28T05:31:45.350Z,56.06,56.06,56.06,56.06,2025-10-28T05:31:45.350Z
ghor,15m,2025-10-28T11:00:39.157Z,55.33,55.33,55.33,55.33,2025-10-28T11:00:39.157Z
ghor,15m,2025-10-28T11:40:26.082Z,55.69,55.69,55.69,55.69,2025-10-28T11:40:26.082Z
ghor,15m,2025-10-28T12:00:58.622Z,56.32,56.32,56.32,56.32,2025-10-28T12:00:58.622Z
ghor,15m,2025-10-28T12:15:58.622Z,54.4,55.99,53.55,53.55,2025-10-28T12:15:58.622Z
ghor,15m,2025-10-28T12:16:02.045Z,54.64,55.5,53.29,54.44,2025-10-28T12:16:02.045Z
ghor,15m,2025-10-28T12:30:58.622Z,54.64,56.6,54.37,55.61,2025-10-28T12:30:58.622Z
ghor,15m,2025-10-28T12:51:44.033Z,55.74,56.99,50.86,54.1,2025-10-28T12:51:44.033Z
ghor,15m,2025-10-29T15:45:07.794Z,55.29,58.2,53.67,54.28,2025-10-29T15:45:07.794Z
ghor,15m,2025-11-07T02:45:02.812Z,55,55.39,52.16,55.39,
ghor,15m,2025-11-07T03:00:03.595Z,55,57.28,54.32,54.32,
ghor,15m,2025-11-07T03:15:00.426Z,55,57.81,53.51,56.42,
ghor,15m,2025-11-07T03:30:04.050Z,55,57.56,53.02,55.53,
ghor,15m,2025-11-07T03:45:01.843Z,54.74,57.23,52.46,53.15,
ghor,15m,2025-11-07T04:00:00.967Z,53.15,57.76,52.99,55.07,
ghor,15m,2025-11-07T04:15:00.993Z,54.43,57.68,53.01,54.75,
ghor,15m,2025-11-07T04:30:02.932Z,54.16,57.53,51.86,55.05,
ghor,15m,2025-11-07T04:45:02.614Z,55,56.52,53.43,54.75,
ghor,15m,2025-11-07T05:00:01.239Z,55,56.31,52.3,52.64,
ghor,15m,2025-11-07T05:15:02.064Z,52.5,58.09,51.74,55.56,
ghor,15m,2025-11-07T05:45:01.921Z,55.56,58,53.3,56.01,
ghor,15m,2025-11-07T06:00:42.033Z,56.01,57.61,52.18,56.89,
ghor,15m,2025-11-07T06:15:02.501Z,55.76,59.26,53.08,53.53,
ghor,15m,2025-11-07T06:31:14.085Z,53.53,57.68,52.15,53.66,
ghor,15m,2025-11-07T06:45:40.979Z,53.66,54,53.05,53.5,
ghor,15m,2025-11-07T07:06:13.929Z,53.5,54.09,54,54.09,
ghor,15m,2025-11-07T07:15:02.379Z,54.09,56.53,53.42,53.6,
ghor,15m,2025-11-07T07:30:02.882Z,53.6,56.24,51.6,54.28,
ghor,15m,2025-11-07T07:45:02.009Z,54.28,56.39,51.07,54.48,
ghor,15m,2025-11-07T08:00:04.388Z,54.48,56.66,51.95,54.83,
ghor,15m,2025-11-07T08:30:03.338Z,54.83,54.92,51.55,54.71,
ghor,15m,2025-11-07T08:45:02.563Z,54.71,57.1,50.22,55.24,
ghor,15m,2025-11-07T09:00:04.229Z,55.24,56.51,50.52,54.88,
ghor,15m,2025-11-07T09:15:01.955Z,54.88,57.29,51.64,52.81,
ghor,15m,2025-11-07T09:30:03.457Z,52.81,55.47,50.86,54.98,
ghor,15m,2025-11-07T09:45:02.444Z,54.98,57.51,50.95,54.93,
ghor,15m,2025-11-07T10:00:04.167Z,54.93,56.14,51.37,51.37,
ghor,15m,2025-11-07T10:15:02.613Z,51.37,56.82,51.37,54.64,
ghor,15m,2025-11-07T10:45:02.013Z,54.64,56.51,50.96,54.02,
ghor,15m,2025-11-07T11:00:04.693Z,54.02,57.4,51.57,56.25,
ghor,15m,2025-11-07T11:15:02.266Z,56.25,56.25,51.12,55.72,
ghor,15m,2025-11-07T11:30:03.146Z,55.72,57.03,50.92,53.4,
ghor,15m,2025-11-07T11:45:02.241Z,53.4,56.26,50.7,54.68,
ghor,15m,2025-11-07T12:00:04.115Z,54.68,57.72,51.48,54.57,
ghor,15m,2025-11-07T12:15:02.102Z,54.57,55.67,51.03,54.36,
ghor,15m,2025-11-07T12:30:03.510Z,54.36,56.38,52.35,54.57,
ghor,15m,2025-11-07T12:45:02.057Z,54.57,55.89,51.98,54.86,
ghor,15m,2025-11-07T13:00:04.049Z,54.86,56.14,51,53.39,
ghor,15m,2025-11-07T13:15:02.292Z,53.39,56.68,51.66,53.59,
ghor,15m,2025-11-07T13:30:03.077Z,53.59,55.95,51.51,54.82,
ghor,15m,2025-11-07T13:45:01.975Z,54.82,56.79,51.68,54.32,
ghor,15m,2025-11-07T14:00:02.938Z,54.32,56.61,50.93,56.61,
ghor,15m,2025-11-07T14:23:58.480Z,56.61,55.71,52.32,54.67,
ghor,15m,2025-11-07T14:33:47.186Z,52.6,54,53.16,53.16,
ghor,15m,2025-11-07T14:45:02.073Z,55.45,55.45,55.45,55.45,
ghor,15m,2025-11-07T14:57:22.780Z,54.99,54,53.48,53.48,
ghor,15m,2025-11-07T15:14:53.107Z,55.08,55.08,55.08,55.08,
ghor,15m,2025-11-07T15:24:47.624Z,54.14,54,53.74,53.74,
ghor,15m,2025-11-07T16:13:48.775Z,52.97,52.97,52.2,52.2,
ghor,15m,2025-11-07T16:30:07.204Z,54.41,54.55,54.41,54.55,
ghor,15m,2025-11-07T16:44:28.611Z,53.41,54,53.01,53.01,
ghor,15m,2025-11-07T16:55:22.015Z,53.01,55.03,54,55.03,
ghor,15m,2025-11-07T21:09:46.829Z,53.74,53.74,53.64,53.64,
ghor,15m,2025-11-08T13:59:59.468Z,54.54,54.54,54.07,54.07,
ghor,15m,2025-11-08T14:03:06.469Z,52.94,52.94,52.94,52.94,
ghor,15m,2025-11-08T15:44:53.368Z,53.59,53.59,53.59,53.59,
ghor,15m,2025-11-08T15:45:21.376Z,52.88,52.88,52.88,52.88,
ghor,15m,2025-11-08T16:44:53.615Z,55.18,55.18,55.18,55.18,
ghor,15m,2025-11-08T16:59:53.405Z,52.34,54.9,54,54.9,
ghor,15m,2025-11-08T17:12:48.107Z,53.39,53.39,53.39,53.39,
ghor,15m,2025-11-08T17:16:28.664Z,55.08,56.18,55.08,56.18,
ghor,15m,2025-11-08T17:45:07.792Z,55.22,55.22,55.22,55.22,
ghor,15m,2025-11-08T17:50:09.016Z,53.26,54.35,54,54.35,
ghor,15m,2025-11-08T18:04:01.240Z,54.08,54.08,53.78,53.78,
ghor,15m,2025-11-08T19:14:13.924Z,53.17,53.44,53.17,53.44,
ghor,15m,2025-11-08T19:30:01.948Z,54.72,54.72,54.72,54.72,
ghor,15m,2025-11-08T19:44:38.462Z,54.16,54.33,54.16,54.33,
ghor,15m,2025-11-08T19:50:04.912Z,52.92,54,52.92,52.92,
